,AAPL,MSFT,NVDA,AMZN,GOOGL,META,ORCL,INTC,CSCO,ADBE,WMT,COST,HD,MCD,NKE,SBUX,LOW,TGT,BKNG,NFLX,JPM,BAC,WFC,C,MS,GS,BLK,AXP,SCHW,PYPL,UNH,JNJ,PFE,MRK,ABBV,LLY,TMO,DHR,BMY,AMGN,CAT,GE,BA,DE,XOM,CVX,COP,NEE,LIN,RIO
2024-03-08,76267000.0,18002200.0,1142269000.0,37893200.0,39370400.0,18597100.0,8312900.0,54916600.0,19316200.0,2833200.0,12143600.0,8590200.0,2162900.0,2482300.0,9043500.0,7673300.0,1502900.0,3362600.0,305400.0,2777200.0,6172200.0,42769900.0,17872500.0,13028000.0,9689300.0,1657200.0,396200.0,2242800.0,9029600.0,18283500.0,4673600.0,5284000.0,45906600.0,9822700.0,6195600.0,4054900.0,1600300.0,1786000.0,17479600.0,2251100.0,2307400.0,21242234.0,9010200.0,1064700.0,16281500.0,7528400.0,5227600.0,12735600.0,2469200.0,3068300.0
2024-03-11,60139500.0,16120800.0,678364000.0,28484800.0,32437800.0,20428300.0,20438300.0,35051000.0,17715100.0,2857800.0,14154000.0,3762500.0,2833700.0,2893300.0,8537400.0,6702300.0,2058900.0,3142400.0,235500.0,2500900.0,5762600.0,34131500.0,16622000.0,9176900.0,4737200.0,1654200.0,428600.0,2808200.0,8456500.0,11172700.0,4410100.0,4620800.0,52600100.0,7769300.0,5134800.0,3968900.0,1380400.0,1360800.0,15646400.0,1851000.0,1868000.0,9338609.0,14160600.0,855700.0,17577300.0,7577100.0,5899300.0,9681500.0,4251500.0,4636400.0
2024-03-12,59825400.0,22457000.0,668075000.0,36610600.0,27563400.0,15448200.0,48536100.0,31795800.0,17590400.0,3469200.0,16613100.0,3727400.0,2843800.0,2233100.0,7040900.0,9444900.0,2095300.0,2292100.0,188400.0,2821600.0,5708400.0,29260400.0,23622800.0,10954000.0,5110900.0,1703900.0,438600.0,2067700.0,9497900.0,13485100.0,4153800.0,8018700.0,48758200.0,11621800.0,5391100.0,2701700.0,1146300.0,2221800.0,14269100.0,1738700.0,1645900.0,6928589.0,18714800.0,1140800.0,14957200.0,6432900.0,5653000.0,9634400.0,3259400.0,4677700.0
2024-03-13,52488700.0,17115900.0,635713000.0,30772600.0,23347200.0,12090700.0,15870300.0,53195900.0,16669900.0,3466000.0,15935200.0,2270300.0,3761200.0,5441300.0,7326400.0,8254500.0,2238000.0,5546300.0,232600.0,2192100.0,7795500.0,38289600.0,17444900.0,12982800.0,10345800.0,2370600.0,510800.0,2693100.0,8202500.0,19983400.0,3669000.0,6260000.0,39273000.0,9186000.0,5987900.0,2357500.0,1035200.0,2249300.0,26855200.0,1641000.0,1818800.0,8462887.0,10196100.0,1250700.0,17122200.0,8065600.0,7685400.0,17495300.0,3240000.0,4825200.0
2024-03-14,72913500.0,34157300.0,602318000.0,43705800.0,42753400.0,12620000.0,10965900.0,38100000.0,17239400.0,5908100.0,16584700.0,1826100.0,3877500.0,4659300.0,8350900.0,8544800.0,2492700.0,3365900.0,347900.0,3120500.0,10310900.0,40178100.0,24851100.0,18833600.0,9235300.0,3029500.0,859000.0,2417900.0,11673800.0,19342000.0,3378500.0,6988300.0,36428000.0,10132500.0,6999400.0,2647500.0,1758000.0,2635500.0,14430200.0,2370500.0,2110200.0,9460777.0,10016200.0,1436300.0,22121000.0,9047200.0,7800800.0,16996100.0,3551300.0,3710700.0
2024-03-15,121752700.0,45079900.0,642086000.0,72147400.0,49475400.0,29153600.0,17844900.0,66952900.0,57049200.0,19580800.0,50946300.0,3390700.0,9234900.0,5071700.0,15208500.0,18136300.0,5692800.0,5074900.0,771100.0,6671600.0,17214200.0,69646400.0,40782800.0,26164300.0,20363000.0,3763900.0,1576700.0,5267900.0,11825900.0,20040000.0,5713500.0,13165500.0,75727900.0,46477400.0,20957800.0,3730100.0,1920100.0,5793300.0,123585300.0,8795800.0,4406000.0,13263757.0,10800700.0,3448500.0,38264400.0,20387200.0,17549000.0,32424500.0,33347400.0,3743700.0
2024-03-18,75604200.0,20106000.0,668976000.0,31250700.0,69273700.0,11755300.0,12231400.0,27668300.0,17406700.0,7052700.0,16801700.0,1595200.0,3455600.0,3319400.0,7207000.0,7413900.0,2480900.0,3189600.0,231000.0,3344200.0,9013800.0,50617900.0,16376500.0,13994600.0,5960000.0,2069000.0,634800.0,1893000.0,6567400.0,14219900.0,2970500.0,6602300.0,36226500.0,8311900.0,8569000.0,2521400.0,1554400.0,3868300.0,19738700.0,3608300.0,2528200.0,6228788.0,9497800.0,1145200.0,16770500.0,7242700.0,4827900.0,17073700.0,3026400.0,2450800.0
2024-03-19,55215200.0,19837900.0,672171000.0,26880900.0,24070400.0,10903100.0,10221000.0,34673000.0,19601100.0,7081800.0,12353600.0,1322700.0,3493800.0,4055400.0,6168900.0,5676500.0,2408400.0,2290500.0,187700.0,2142600.0,8478700.0,46113800.0,14504800.0,13455300.0,8546400.0,1858200.0,593900.0,1817600.0,7979200.0,9089300.0,2511700.0,7840600.0,29026600.0,11696600.0,7625600.0,2557100.0,1053600.0,3211300.0,14593200.0,3037500.0,2207600.0,9360787.0,7648000.0,1490600.0,14878800.0,7736700.0,4457800.0,11433900.0,1883100.0,3095000.0
2024-03-20,53423100.0,17860100.0,479063000.0,29947200.0,21311500.0,11711100.0,8373300.0,74865000.0,18554100.0,4239600.0,12007600.0,1398700.0,2750400.0,2867300.0,7771700.0,5804400.0,1882600.0,2969700.0,430400.0,2639500.0,9367000.0,40519000.0,22841600.0,20269900.0,10811700.0,2157400.0,451400.0,2249700.0,6836100.0,12641400.0,3548200.0,5982300.0,34468000.0,9793200.0,7326600.0,2038000.0,728700.0,1651300.0,10436300.0,2564500.0,2563900.0,7229434.0,12770000.0,1763400.0,16119700.0,8449100.0,3597000.0,14564500.0,2146400.0,1940500.0
2024-03-21,106181300.0,21296200.0,480372000.0,32824300.0,24755600.0,9712500.0,17842400.0,50807600.0,26102900.0,5206600.0,14265900.0,2106900.0,4212200.0,3653300.0,17176000.0,6287300.0,3418500.0,2624300.0,304300.0,2507700.0,11203800.0,43219500.0,18141700.0,17892100.0,13659900.0,4613800.0,643300.0,3523700.0,10466900.0,14022100.0,3693400.0,5915800.0,29633700.0,8156300.0,5743600.0,3013200.0,1230500.0,2313200.0,12625100.0,2489400.0,2616300.0,7890893.0,7436400.0,1411800.0,14878000.0,7899100.0,4925600.0,18090300.0,2723800.0,2504000.0
2024-03-22,71160100.0,17648500.0,586719000.0,27995400.0,29211800.0,8120600.0,6660000.0,28503100.0,15022900.0,5413600.0,14029400.0,1794100.0,2910900.0,2556100.0,41837400.0,6495000.0,2493200.0,2443600.0,205400.0,2135700.0,8108800.0,29001100.0,13736600.0,16206800.0,5909300.0,2190300.0,615100.0,2284700.0,7231300.0,10208100.0,2847300.0,7248600.0,28830100.0,7022500.0,4084400.0,1981000.0,1061200.0,2310400.0,11727500.0,2303100.0,2052000.0,6842132.0,7827000.0,1514600.0,14701900.0,5974700.0,4976100.0,10046300.0,1687400.0,2508200.0
2024-03-25,54288300.0,18060500.0,552136000.0,29815500.0,19229300.0,8380600.0,7446100.0,47276500.0,16191200.0,4277000.0,14186600.0,1604700.0,2683900.0,2985500.0,14548800.0,6903000.0,2024600.0,4262600.0,166600.0,1803300.0,8620000.0,30480200.0,15028200.0,12040300.0,3670400.0,1683900.0,378100.0,2119500.0,6578600.0,10224300.0,2786100.0,7498100.0,31110600.0,7605800.0,4366400.0,1806600.0,1226800.0,3372400.0,12348100.0,2954400.0,1774800.0,6288181.0,12953000.0,1106300.0,14011700.0,6058700.0,7054400.0,11423500.0,1391000.0,2368200.0
2024-03-26,57388400.0,16725600.0,513648000.0,29659000.0,22149100.0,11205400.0,7063900.0,39109700.0,13842900.0,2813300.0,13738300.0,1353500.0,2720200.0,2572100.0,10816900.0,6216100.0,3048900.0,3512900.0,274900.0,2804500.0,5961500.0,33673400.0,11445900.0,17947400.0,4211900.0,1407000.0,374000.0,2106400.0,5659100.0,14826400.0,3113300.0,6864100.0,38220300.0,8864400.0,4392400.0,2099000.0,1784900.0,1962900.0,9952000.0,3343000.0,1637200.0,5056983.0,8972200.0,1053200.0,13152300.0,6677900.0,5203400.0,13829600.0,1265300.0,2938000.0
2024-03-27,60273300.0,16705000.0,586067000.0,33272600.0,22879200.0,9989700.0,8115900.0,51017800.0,17231000.0,4228400.0,14363400.0,1246700.0,2536500.0,2605000.0,11095700.0,5863700.0,2351900.0,4747100.0,209200.0,2628300.0,8725800.0,36350200.0,13762800.0,16684400.0,6394500.0,2353600.0,466500.0,2153100.0,7358000.0,10591200.0,2653100.0,8461600.0,34247600.0,16061600.0,5073500.0,2297700.0,1525800.0,2665300.0,13077600.0,2256300.0,2262800.0,12606433.0,7372800.0,1543800.0,12415700.0,7416900.0,3847800.0,13409000.0,1590600.0,2216900.0
2024-03-28,65672700.0,21871200.0,435212000.0,38051600.0,24485400.0,15212800.0,6587400.0,54204200.0,18139700.0,3897000.0,17535100.0,1713300.0,4108200.0,3453900.0,11331700.0,6784300.0,2631200.0,3716200.0,274100.0,3708800.0,8628300.0,42262500.0,14619000.0,19012000.0,6707700.0,2409700.0,532100.0,2295800.0,6865000.0,10775800.0,3820000.0,6181500.0,40466700.0,10189700.0,5418700.0,3209400.0,1081400.0,2560200.0,14348200.0,2289900.0,2028600.0,12122274.0,4471700.0,1426700.0,18482100.0,8331600.0,4657800.0,12830800.0,1784900.0,3254600.0
2024-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-04-01,46240500.0,16316000.0,452441000.0,29174500.0,31730800.0,9247000.0,4133600.0,31712600.0,15138100.0,2056000.0,13837600.0,1600700.0,4333200.0,2408800.0,10360000.0,4990200.0,2363000.0,3917400.0,227600.0,2115900.0,7309000.0,33908000.0,11039500.0,14223900.0,3416000.0,1863900.0,395900.0,1616700.0,4070800.0,9840500.0,2928700.0,4364700.0,26596600.0,5377600.0,3502100.0,2921300.0,837600.0,1728900.0,9520400.0,1868600.0,1953800.0,7399592.0,5107800.0,1319500.0,13817000.0,6285700.0,3036000.0,13175200.0,1027300.0,2363600.0
2024-04-02,49329500.0,17912000.0,433064000.0,32611500.0,24586000.0,11081000.0,4862400.0,32748400.0,16414400.0,3083300.0,19510100.0,2326700.0,4650500.0,2907700.0,11107300.0,8276800.0,2819700.0,3022100.0,257200.0,2029200.0,7014700.0,34806800.0,14632900.0,16062000.0,5245400.0,1976000.0,530700.0,1984500.0,5373600.0,10329300.0,11867000.0,6102300.0,32451500.0,6584200.0,4523800.0,2596800.0,1381300.0,2955600.0,10234300.0,2220500.0,1968900.0,20490400.0,4477200.0,1164500.0,19919600.0,8815400.0,4969700.0,9905300.0,1451100.0,3300400.0
2024-04-03,47691700.0,16502300.0,370067000.0,31046600.0,24705000.0,12099200.0,7430000.0,83718000.0,22210000.0,2604400.0,14615100.0,3205500.0,4723000.0,2748000.0,8876600.0,6316400.0,3144500.0,3033900.0,255000.0,2931200.0,9353400.0,33338500.0,13226500.0,18079900.0,4821100.0,1549200.0,369600.0,2070100.0,5295900.0,7176100.0,4460400.0,8098200.0,36828600.0,7741400.0,5893000.0,3044900.0,1151500.0,1898600.0,10434600.0,1669200.0,2623700.0,16208500.0,6609300.0,1077300.0,16504300.0,7819700.0,3707300.0,10551400.0,1449200.0,5273500.0
2024-04-04,53704400.0,19370900.0,434965000.0,41624300.0,34724700.0,26476300.0,7588300.0,57307200.0,17374000.0,3403300.0,14436100.0,2252400.0,4381600.0,4095100.0,12110300.0,8057600.0,2343600.0,3614400.0,322600.0,3064300.0,9243800.0,42888200.0,12361900.0,13401100.0,5466100.0,1704700.0,1189400.0,3035300.0,7855300.0,9933400.0,5182000.0,6947400.0,41922700.0,6753200.0,10539000.0,2354000.0,1231900.0,2693800.0,10993700.0,2451200.0,2492200.0,11880200.0,6513800.0,1218600.0,18467400.0,9269700.0,3908400.0,10690100.0,2258500.0,3151900.0
2024-04-05,42104800.0,16554800.0,399678000.0,42374000.0,23459200.0,19263300.0,4899500.0,67263000.0,18661300.0,4972700.0,10335900.0,1552900.0,3243400.0,6816000.0,9716700.0,7161400.0,1680700.0,2334000.0,258500.0,3378800.0,6532300.0,30823500.0,11081000.0,12686300.0,4654800.0,1694900.0,687300.0,1827900.0,4255200.0,8062300.0,5747400.0,6783000.0,39880500.0,5692900.0,7030100.0,2113400.0,1181300.0,2280800.0,9095500.0,2293800.0,2068300.0,14777900.0,4130400.0,994400.0,21720600.0,7432800.0,3595500.0,10278100.0,1575900.0,3896700.0
2024-04-08,37425500.0,14272400.0,283220000.0,39221300.0,20702000.0,13260600.0,6119200.0,56967800.0,15375700.0,3439200.0,11070100.0,1459000.0,4339600.0,3753200.0,8452500.0,6322900.0,2389200.0,2122900.0,165600.0,2145700.0,8001000.0,29470300.0,15308800.0,10708300.0,4601900.0,1181900.0,760200.0,1401200.0,5846000.0,8421400.0,4532300.0,5935400.0,24431400.0,6282500.0,4745000.0,1664200.0,998900.0,2426000.0,12258500.0,1830800.0,2690000.0,9588800.0,6176400.0,1269800.0,17513900.0,7253200.0,4481900.0,8054900.0,1744300.0,4714100.0
2024-04-09,42373800.0,12496900.0,501700000.0,36520100.0,31079500.0,10863800.0,5564100.0,78671700.0,26686600.0,2547500.0,10013500.0,1386400.0,3022600.0,3934900.0,7191900.0,6240700.0,2126100.0,1846600.0,158000.0,2143600.0,7351500.0,30967300.0,10643800.0,10301200.0,4951600.0,1247200.0,802100.0,3503000.0,5024000.0,8446300.0,3521200.0,6135300.0,45127800.0,4696600.0,5933200.0,2464100.0,1026300.0,1602100.0,9487300.0,1792600.0,2042700.0,8807300.0,11427800.0,1114500.0,14132300.0,6576200.0,3756000.0,9188000.0,1472300.0,3708600.0
2024-04-10,49709300.0,16216600.0,431929000.0,35879200.0,22838600.0,11418500.0,4509900.0,51108400.0,20026400.0,2487900.0,15097600.0,1832000.0,4805200.0,3817500.0,7932900.0,7413900.0,2955100.0,2148700.0,181000.0,2806200.0,7681400.0,37610700.0,16475200.0,18088000.0,5994200.0,1903300.0,654400.0,3115000.0,7750200.0,8566300.0,4493500.0,6809500.0,44541600.0,5787700.0,3231700.0,1700300.0,1282800.0,2229400.0,11492800.0,1949500.0,2148500.0,8075400.0,9727700.0,1407700.0,17409200.0,7525800.0,4402400.0,10783400.0,1838200.0,3062500.0
2024-04-11,91070300.0,17966400.0,431637000.0,40020700.0,27166400.0,10369500.0,7315200.0,41909100.0,15703900.0,2978500.0,10987600.0,2107800.0,4104700.0,2519200.0,15330200.0,6841600.0,2494600.0,2247900.0,174500.0,2662700.0,10137700.0,38604000.0,18995600.0,18181900.0,24631800.0,2176200.0,812000.0,3139000.0,5891800.0,8785500.0,5844100.0,8374400.0,32814500.0,6187200.0,3307000.0,1594800.0,1295500.0,2081200.0,11781000.0,2169600.0,2535700.0,6063200.0,7625100.0,1472900.0,17555900.0,7682500.0,4328800.0,12145600.0,1681800.0,2101900.0
2024-04-12,101670900.0,19253800.0,426805000.0,38608800.0,25353700.0,11984500.0,6196900.0,80254800.0,16418100.0,5621900.0,12280600.0,1481800.0,3550300.0,2708400.0,10905900.0,8594800.0,2117400.0,3551700.0,240800.0,2959300.0,31532300.0,47126100.0,27876700.0,28561900.0,12789800.0,2815800.0,1453600.0,2441200.0,8615000.0,9934000.0,6045700.0,7100200.0,43034100.0,7370000.0,7029400.0,2495000.0,1201600.0,2684800.0,12459200.0,2140100.0,2072900.0,6851300.0,7568300.0,1886000.0,21556200.0,11071000.0,4955300.0,9039500.0,1976700.0,4339900.0
2024-04-15,73531800.0,20273500.0,443077000.0,48052400.0,27136500.0,13512900.0,5101500.0,50751600.0,20310800.0,3353200.0,10557200.0,1808000.0,4209200.0,3686700.0,11597300.0,9676900.0,1933100.0,5075400.0,207600.0,3085400.0,14766600.0,44392000.0,19407500.0,19242300.0,9553900.0,6177000.0,935200.0,3459000.0,14417600.0,11008700.0,5376800.0,8502300.0,35660200.0,6241000.0,5433700.0,2358600.0,1031700.0,2824000.0,11943600.0,1740000.0,2171000.0,6423700.0,6490700.0,1353300.0,15029500.0,7236900.0,4219300.0,11147100.0,1712000.0,3848400.0
2024-04-16,73711200.0,16765600.0,370453000.0,32891300.0,20779500.0,9847900.0,7000000.0,30607500.0,14233400.0,2660100.0,14726300.0,1412300.0,4525500.0,2912900.0,10388200.0,8866800.0,2201000.0,3450600.0,223300.0,3519100.0,16451800.0,95566100.0,25620000.0,23211400.0,18291600.0,3459700.0,662900.0,4176700.0,12021600.0,9912700.0,11816500.0,12774900.0,28885300.0,5587300.0,4881300.0,2569800.0,1010300.0,3225300.0,11931300.0,2017600.0,2513900.0,6187200.0,7986700.0,1865400.0,18082200.0,5541900.0,3878600.0,11594100.0,1577300.0,3177000.0
2024-04-17,50901200.0,15855500.0,495400000.0,31359700.0,21763100.0,12193700.0,5366600.0,41173300.0,14407600.0,2034800.0,15329700.0,1376700.0,4273800.0,3383100.0,10181200.0,6870100.0,1982300.0,3700200.0,170900.0,3312200.0,9017100.0,65951400.0,18867700.0,15971600.0,9544600.0,4373800.0,585800.0,2256800.0,9852800.0,8000900.0,8759800.0,9378100.0,43828900.0,6122800.0,4792200.0,3069400.0,1610100.0,2988500.0,11763100.0,2175100.0,2313800.0,6519900.0,8162600.0,1442200.0,14538600.0,6733900.0,3869700.0,15653700.0,1216800.0,3839500.0
2024-04-18,43122900.0,21029900.0,447260000.0,30723800.0,19883000.0,14808700.0,6662400.0,42334400.0,13080900.0,2389700.0,12061500.0,1846400.0,3717300.0,3402700.0,10062900.0,11403300.0,1993100.0,3169500.0,156700.0,8468400.0,9557700.0,44506200.0,24468500.0,12272500.0,6752000.0,2776300.0,614900.0,3901500.0,8208300.0,9240000.0,8880400.0,9887700.0,35788400.0,5992700.0,4480100.0,1717300.0,2075800.0,4261000.0,10917600.0,2082700.0,2380700.0,6186600.0,5123000.0,1562900.0,13821400.0,4979200.0,3588200.0,10135000.0,1070300.0,3823300.0
2024-04-19,68149400.0,30565800.0,875198000.0,56000700.0,32615600.0,25215400.0,8251500.0,59070300.0,20964400.0,3282100.0,14165800.0,2190400.0,3076600.0,3017100.0,11241900.0,11900000.0,2112200.0,3377100.0,218800.0,16449700.0,13402300.0,56273700.0,34334300.0,13410100.0,8143000.0,2805500.0,867800.0,7573700.0,8489400.0,13177900.0,6618600.0,9750800.0,38372800.0,8404300.0,5532400.0,3505500.0,1738400.0,2351300.0,10303900.0,3380100.0,2929600.0,9566100.0,4693900.0,1125200.0,21572400.0,7734700.0,3984800.0,13419400.0,1831200.0,2774500.0
2024-04-22,48116400.0,20286900.0,596341000.0,37924900.0,26446200.0,17271100.0,7125500.0,39909900.0,20135700.0,2604300.0,14910000.0,1437100.0,3112800.0,3129300.0,8642000.0,8669000.0,1872800.0,2155500.0,202300.0,8597700.0,11529700.0,43867100.0,21753400.0,14513100.0,7294400.0,4165600.0,617200.0,5151300.0,8847500.0,9958200.0,4697700.0,10118700.0,35678700.0,7805800.0,5580700.0,2354100.0,1522800.0,2820300.0,7929500.0,2165800.0,2085400.0,7322800.0,4724900.0,1005500.0,16340700.0,6779200.0,4194900.0,14747200.0,1345900.0,3867100.0
2024-04-23,49537800.0,15734500.0,438559000.0,37046500.0,21151600.0,15079200.0,5494800.0,46834000.0,16261700.0,2205800.0,17963900.0,1176200.0,3697400.0,3275700.0,6582700.0,5670500.0,2189900.0,1890300.0,152200.0,4975500.0,9144400.0,39180300.0,21731200.0,17427800.0,6393900.0,2662300.0,461000.0,4684500.0,9244400.0,9913000.0,3646700.0,10110400.0,24297800.0,7744000.0,4084100.0,2042000.0,2544000.0,6876700.0,9153300.0,2493300.0,1810700.0,19250900.0,7632100.0,1278300.0,13929800.0,5597600.0,3773600.0,14349200.0,1509900.0,2522700.0
2024-04-24,48251800.0,15065300.0,512208000.0,34185100.0,22779100.0,37772700.0,5791800.0,53261100.0,14828500.0,2338000.0,18529100.0,1206600.0,4029200.0,4071600.0,6493200.0,7183900.0,1485100.0,2631400.0,155900.0,5355300.0,6964900.0,28670600.0,19731600.0,10123000.0,5100900.0,1575900.0,751200.0,4429200.0,6038800.0,8189100.0,3724400.0,9756300.0,24547800.0,7128300.0,4074700.0,2133400.0,2034900.0,3344900.0,16057100.0,2467100.0,3032700.0,10416000.0,20889300.0,986600.0,12101200.0,7610300.0,3846600.0,12149600.0,1969100.0,3406800.0
2024-04-25,50558300.0,40586500.0,424641000.0,49249400.0,57109700.0,82890700.0,6796600.0,66549400.0,18790900.0,2250900.0,19263000.0,1613600.0,3787800.0,4179800.0,5317900.0,7284600.0,1996800.0,3141700.0,142700.0,3807100.0,9802300.0,41116000.0,24002500.0,13339100.0,6770600.0,1970100.0,510100.0,3329000.0,6375400.0,11711200.0,4329700.0,7642700.0,47661400.0,12750100.0,5503700.0,2608800.0,1184000.0,2943500.0,45069000.0,1794000.0,6459600.0,5908200.0,12504700.0,1316900.0,16041000.0,9702600.0,3666400.0,11418500.0,1442700.0,2964700.0
2024-04-26,44838400.0,29694700.0,551011000.0,43919800.0,64665300.0,32691400.0,8355100.0,119742500.0,14658900.0,2460300.0,11045200.0,1524400.0,2465300.0,3636500.0,6115700.0,7185300.0,2001200.0,2085500.0,146000.0,4332600.0,6413700.0,28668700.0,18785900.0,16364100.0,4606100.0,2322700.0,447900.0,2993300.0,5560700.0,14200900.0,2727000.0,6183000.0,46526500.0,7758200.0,10721700.0,2009200.0,1438200.0,2710400.0,21281900.0,2436900.0,3324600.0,5898000.0,7208100.0,998300.0,27289500.0,9736400.0,4823100.0,9982800.0,1583800.0,3019700.0
2024-04-29,68169400.0,19582100.0,388971000.0,54063900.0,45610000.0,21502600.0,4994100.0,58533300.0,11599500.0,2954700.0,9785100.0,1526900.0,2427400.0,3148900.0,5030700.0,8522800.0,1527300.0,2698500.0,146500.0,2508900.0,5387800.0,26438800.0,15338400.0,10857100.0,4416100.0,2453000.0,483700.0,3696300.0,5743200.0,19142400.0,2192100.0,6149600.0,39995300.0,6788000.0,6219000.0,2665600.0,953800.0,1616200.0,16416300.0,2678900.0,2171400.0,5371700.0,7788600.0,847100.0,17309900.0,6364000.0,3609400.0,9795800.0,1260300.0,2379400.0
2024-04-30,65934800.0,28781400.0,363709000.0,94639800.0,33562900.0,18429500.0,6234700.0,72346400.0,18535400.0,3222600.0,14209200.0,1734800.0,3089900.0,6894400.0,6493300.0,14538400.0,2435200.0,3534400.0,232100.0,3361500.0,8153700.0,30283800.0,18007700.0,11163400.0,5860000.0,1829900.0,418600.0,3564300.0,6725700.0,43903400.0,3367500.0,8817700.0,38017700.0,6945000.0,5484800.0,7437100.0,1515100.0,3941000.0,17716000.0,2477300.0,4201700.0,6723600.0,8248800.0,1016600.0,21083300.0,8457300.0,6296800.0,10042600.0,2172700.0,3281700.0
2024-05-01,50383100.0,23562500.0,559863000.0,94645100.0,33493200.0,20344900.0,5583600.0,60654800.0,18266400.0,2490200.0,15464300.0,1609100.0,3267500.0,4843200.0,9783100.0,66610700.0,1713900.0,4378000.0,226200.0,3473200.0,7445300.0,32272000.0,16365400.0,14086600.0,4713600.0,2310100.0,614800.0,4176000.0,7015000.0,17966500.0,2729200.0,14470900.0,97388900.0,5895700.0,5176400.0,2802100.0,1171900.0,2310400.0,13246100.0,2323700.0,3520600.0,4775800.0,6191900.0,2017800.0,27777700.0,7713700.0,5423500.0,13991100.0,1824100.0,2330400.0
2024-05-02,94214900.0,17709400.0,377898000.0,54303500.0,24294500.0,15221300.0,5001000.0,50899400.0,15441700.0,2516400.0,17574100.0,1826900.0,3213600.0,3084000.0,7333300.0,23883400.0,1672800.0,3880000.0,454200.0,3068200.0,6501700.0,34860300.0,15329500.0,11292500.0,4449200.0,2087500.0,632500.0,2734900.0,5591300.0,14480600.0,3561400.0,8459800.0,69649000.0,7422500.0,5904300.0,3205600.0,1357400.0,2780600.0,15962600.0,3177500.0,2492000.0,5030400.0,10223700.0,1790100.0,25513600.0,8597100.0,7685900.0,10815900.0,5267300.0,2263000.0
2024-05-03,163224100.0,17446700.0,398341000.0,39172000.0,34662400.0,16489100.0,4485000.0,36794800.0,17935300.0,2833200.0,14207400.0,2323300.0,4165100.0,2642100.0,5736700.0,22153800.0,1834700.0,3802200.0,534600.0,3307500.0,8922800.0,34082700.0,17298500.0,11048900.0,5043500.0,2406300.0,558300.0,3203100.0,5414700.0,15435200.0,2487600.0,6532700.0,60568900.0,6221900.0,5849900.0,4595100.0,1749700.0,1787600.0,12104500.0,9644700.0,1977100.0,3968600.0,5416300.0,1627000.0,28023300.0,11664500.0,5020700.0,12687500.0,2657400.0,3193800.0
2024-05-06,78569700.0,16996600.0,376203000.0,34725300.0,21871300.0,15094600.0,6052400.0,36185600.0,14163000.0,2104000.0,11119400.0,1773300.0,3366100.0,2481300.0,6696300.0,18632200.0,1714000.0,3314500.0,350000.0,3686300.0,7911100.0,28422300.0,16240100.0,13386700.0,5105100.0,1914300.0,450100.0,2259600.0,4857600.0,11257600.0,2029500.0,5042800.0,59899700.0,6552000.0,5834600.0,3398300.0,1140700.0,1741100.0,9127700.0,4717600.0,1653900.0,4831600.0,11913400.0,1042800.0,31401300.0,8430300.0,4848600.0,14042100.0,1533500.0,1835900.0
2024-05-07,77305800.0,20018200.0,437342000.0,34048900.0,28039700.0,13406800.0,6437700.0,44683400.0,14308200.0,2518300.0,14520200.0,1897800.0,2930700.0,3160000.0,7113500.0,21901300.0,1912500.0,3492500.0,266300.0,3614100.0,7688800.0,29119500.0,16268200.0,10158200.0,7418000.0,2058200.0,777400.0,2084300.0,7336800.0,9232200.0,3752100.0,7333500.0,65606400.0,6682300.0,5301700.0,2879400.0,1890700.0,1683400.0,11026900.0,2452100.0,1965600.0,4781800.0,5097500.0,942000.0,30122000.0,6869900.0,5902000.0,13621100.0,1556400.0,2081200.0
2024-05-08,45057100.0,11792300.0,325721000.0,26136400.0,19569100.0,11683900.0,4636000.0,63734600.0,15130200.0,2165000.0,11015700.0,1511900.0,3123200.0,3259800.0,5372900.0,24482600.0,1689200.0,2678300.0,273200.0,3093900.0,9227600.0,32803300.0,18718400.0,9755200.0,4662600.0,2006700.0,665700.0,2501900.0,5190100.0,11183800.0,3078900.0,7735100.0,39087800.0,6659100.0,5906700.0,2089800.0,1598100.0,1471300.0,11928300.0,2859600.0,2260300.0,4878200.0,4956800.0,640300.0,18957200.0,6706400.0,4200200.0,9915000.0,1344800.0,1817500.0
2024-05-09,48983000.0,14689700.0,378013000.0,43368400.0,15346700.0,9437700.0,3236200.0,45003400.0,12449300.0,2301600.0,14550500.0,1716200.0,3801400.0,3140000.0,6429800.0,18591500.0,1652700.0,2538000.0,437000.0,2065400.0,7977300.0,26855400.0,14224300.0,11563000.0,6766700.0,2710200.0,654800.0,3166300.0,6091500.0,8368700.0,2342900.0,6546200.0,47831100.0,9216700.0,3570000.0,2522100.0,1513300.0,1604300.0,10776300.0,2921300.0,3208900.0,4968800.0,5107400.0,995100.0,17564000.0,6683300.0,5430500.0,16627900.0,1740100.0,2214000.0
